company,date,hour,consumption
Hanwha Main,2022-06-03,20,27.769
Hanwha Main,2022-06-03,21,28.531
Hanwha Main,2022-06-03,22,25.219
Hanwha Main,2022-06-03,23,23.831
Hanwha Main,2022-06-04,0,22.812
Hanwha Main,2022-06-04,1,23.782
Hanwha Main,2022-06-04,2,24.219
Hanwha Main,2022-06-04,3,23.188
Hanwha Main,2022-06-04,4,23.812
Hanwha Main,2022-06-04,5,23.881
Hanwha Main,2022-06-04,6,23.094
Hanwha Main,2022-06-04,7,23.3
Hanwha Main,2022-06-04,8,23.5
Hanwha Main,2022-06-04,9,30.581
Hanwha Main,2022-06-04,10,36.2
Hanwha Main,2022-06-04,11,42.156
Hanwha Main,2022-06-04,12,43.125
Hanwha Main,2022-06-04,13,43.019
Hanwha Main,2022-06-04,14,44.944
Hanwha Main,2022-06-04,15,44.437
Hanwha Main,2022-06-04,16,39.262
Hanwha Main,2022-06-04,17,23.337
Hanwha Main,2022-06-04,18,22.5
Hanwha Main,2022-06-04,19,23.244
Hanwha Main,2022-06-04,20,23.756
Hanwha Main,2022-06-04,21,22.75
Hanwha Main,2022-06-04,22,23.562
Hanwha Main,2022-06-04,23,23.7
Hanwha Main,2022-06-05,0,24.031
Hanwha Main,2022-06-05,1,23.5
Hanwha Main,2022-06-05,2,23.968
Hanwha Main,2022-06-05,3,23.881
Hanwha Main,2022-06-05,4,22.744
Hanwha Main,2022-06-05,5,22.844
Hanwha Main,2022-06-05,6,22.687
Hanwha Main,2022-06-05,7,22.063
Hanwha Main,2022-06-05,8,22.656
Hanwha Main,2022-06-05,9,21.756
Hanwha Main,2022-06-05,10,21.218
Hanwha Main,2022-06-05,11,21.563
Hanwha Main,2022-06-05,12,21.687
Hanwha Main,2022-06-05,13,21.906
Hanwha Main,2022-06-05,14,21.312
Hanwha Main,2022-06-05,15,20.956
Hanwha Main,2022-06-05,16,21.437
Hanwha Main,2022-06-05,17,21.875
Hanwha Main,2022-06-05,18,21.537
Hanwha Main,2022-06-05,19,21.425
Hanwha Main,2022-06-05,20,22.744
Hanwha Main,2022-06-05,21,22.937
Hanwha Main,2022-06-05,22,21.35
Hanwha Main,2022-06-05,23,23.1
Hanwha Main,2022-06-06,0,22.406
Hanwha Main,2022-06-06,1,21.956
Hanwha Main,2022-06-06,2,22.919
Hanwha Main,2022-06-06,3,23.156
Hanwha Main,2022-06-06,4,22.625
Hanwha Main,2022-06-06,5,22.362
Hanwha Main,2022-06-06,6,22.325
Hanwha Main,2022-06-06,7,21.218
Hanwha Main,2022-06-06,8,43.244
Hanwha Main,2022-06-06,9,64.281
Hanwha Main,2022-06-06,10,71.637
Hanwha Main,2022-06-06,11,79.644
Hanwha Main,2022-06-06,12,68.319
Hanwha Main,2022-06-06,13,78.906
Hanwha Main,2022-06-06,14,89.625
Hanwha Main,2022-06-06,15,86.919
Hanwha Main,2022-06-06,16,72.95
Hanwha Main,2022-06-06,17,39.269
Hanwha Main,2022-06-06,18,28.65
Hanwha Main,2022-06-06,19,28.694
Hanwha Main,2022-06-06,20,29.5
Hanwha Main,2022-06-06,21,27.293
Hanwha Main,2022-06-06,22,24.644
Hanwha Main,2022-06-06,23,22.837
Hanwha Main,2022-06-07,0,23.331
Hanwha Main,2022-06-07,1,23.644
Hanwha Main,2022-06-07,2,22.75
Hanwha Main,2022-06-07,3,23.231
Hanwha Main,2022-06-07,4,23.431
Hanwha Main,2022-06-07,5,22.294
Hanwha Main,2022-06-07,6,25.394
Hanwha Main,2022-06-07,7,28.482
Hanwha Main,2022-06-07,8,51.069
Hanwha Main,2022-06-07,9,76.8
Hanwha Main,2022-06-07,10,69.944
Hanwha Main,2022-06-07,11,78.281
Hanwha Main,2022-06-07,12,65.219
Hanwha Main,2022-06-07,13,82.138
Hanwha Main,2022-06-07,14,80.75
Hanwha Main,2022-06-07,15,80.094
Hanwha Main,2022-06-07,16,77.125
Hanwha Main,2022-06-07,17,57.469
Hanwha Main,2022-06-07,18,52.562
Hanwha Main,2022-06-07,19,51.962
Hanwha Main,2022-06-07,20,40.419
Hanwha Main,2022-06-07,21,34.981
Hanwha Main,2022-06-07,22,36.069
Hanwha Main,2022-06-07,23,37.219
Hanwha Main,2022-06-08,0,36.131
Hanwha Main,2022-06-08,1,31.219
Hanwha Main,2022-06-08,2,30.856
Hanwha Main,2022-06-08,3,31.125
Hanwha Main,2022-06-08,4,31.344
Hanwha Main,2022-06-08,5,30.0
Hanwha Main,2022-06-08,6,34.15
Hanwha Main,2022-06-08,7,37.938
Hanwha Main,2022-06-08,8,49.125
Hanwha Main,2022-06-08,9,65.375
Hanwha Main,2022-06-08,10,71.963
Hanwha Main,2022-06-08,11,74.844
Hanwha Main,2022-06-08,12,64.281
Hanwha Main,2022-06-08,13,91.0
Hanwha Main,2022-06-08,14,87.531
Hanwha Main,2022-06-08,15,84.875
Hanwha Main,2022-06-08,16,84.975
Hanwha Main,2022-06-08,17,58.312
Hanwha Main,2022-06-08,18,35.187
Hanwha Main,2022-06-08,19,31.594
Hanwha Main,2022-06-08,20,29.157
Hanwha Main,2022-06-08,21,25.594
Hanwha Main,2022-06-08,22,23.475
Hanwha Main,2022-06-08,23,23.15
Hanwha Main,2022-06-09,0,24.375
Hanwha Main,2022-06-09,1,23.593
Hanwha Main,2022-06-09,2,23.937
Hanwha Main,2022-06-09,3,23.906
Hanwha Main,2022-06-09,4,23.375
Hanwha Main,2022-06-09,5,24.187
Hanwha Main,2022-06-09,6,24.562
Hanwha Main,2022-06-09,7,30.456
Hanwha Main,2022-06-09,8,45.244
Hanwha Main,2022-06-09,9,68.156
Hanwha Main,2022-06-09,10,79.619
Hanwha Main,2022-06-09,11,80.5
Hanwha Main,2022-06-09,12,69.719
Hanwha Main,2022-06-09,13,100.531
Hanwha Main,2022-06-09,14,123.0
Hanwha Main,2022-06-09,15,109.75
Hanwha Main,2022-06-09,16,104.687
Hanwha Main,2022-06-09,17,84.981
Hanwha Main,2022-06-09,18,67.631
Hanwha Main,2022-06-09,19,66.075
Hanwha Main,2022-06-09,20,47.3
Hanwha Main,2022-06-09,21,36.819
Hanwha Main,2022-06-09,22,35.119
Hanwha Main,2022-06-09,23,35.875
Hanwha Main,2022-06-10,0,34.75
Hanwha Main,2022-06-10,1,34.125
Hanwha Main,2022-06-10,2,32.269
Hanwha Main,2022-06-10,3,30.85
Hanwha Main,2022-06-10,4,31.719
Hanwha Main,2022-06-10,5,30.218
Hanwha Main,2022-06-10,6,33.156
Hanwha Main,2022-06-10,7,37.644
Hanwha Main,2022-06-10,8,55.7
Hanwha Main,2022-06-10,9,79.969
Hanwha Main,2022-06-10,10,97.819
Hanwha Main,2022-06-10,11,109.469
Hanwha Main,2022-06-10,12,96.969
Hanwha Main,2022-06-10,13,132.35
Hanwha Main,2022-06-10,14,132.25
Hanwha Main,2022-06-10,15,124.656
Hanwha Main,2022-06-10,16,122.594
Hanwha Main,2022-06-10,17,68.669
Hanwha Main,2022-06-10,18,43.625
Hanwha Main,2022-06-10,19,40.025
Hanwha Main,2022-06-10,20,40.188
Hanwha Main,2022-06-10,21,32.468
Hanwha Main,2022-06-10,22,32.0
Hanwha Main,2022-06-10,23,32.312
Hanwha Main,2022-06-11,0,39.644
Hanwha Main,2022-06-11,1,39.781
Hanwha Main,2022-06-11,2,40.669
Hanwha Main,2022-06-11,3,38.719
Hanwha Main,2022-06-11,4,40.275
Hanwha Main,2022-06-11,5,38.125
Hanwha Main,2022-06-11,6,38.619
Hanwha Main,2022-06-11,7,39.406
Hanwha Main,2022-06-11,8,44.6
Hanwha Main,2022-06-11,9,56.438
Hanwha Main,2022-06-11,10,80.375
Hanwha Main,2022-06-11,11,86.731
Hanwha Main,2022-06-11,12,80.437
Hanwha Main,2022-06-11,13,98.593
Hanwha Main,2022-06-11,14,91.938
Hanwha Main,2022-06-11,15,90.625
Hanwha Main,2022-06-11,16,80.675
Hanwha Main,2022-06-11,17,53.062
Hanwha Main,2022-06-11,18,50.094
Hanwha Main,2022-06-11,19,51.469
Hanwha Main,2022-06-11,20,54.625
Hanwha Main,2022-06-11,21,49.344
Hanwha Main,2022-06-11,22,36.438
Hanwha Main,2022-06-11,23,28.6
Hanwha Main,2022-06-12,0,27.444
Hanwha Main,2022-06-12,1,28.218
Hanwha Main,2022-06-12,2,26.219
Hanwha Main,2022-06-12,3,28.069
Hanwha Main,2022-06-12,4,26.375
Hanwha Main,2022-06-12,5,27.875
Hanwha Main,2022-06-12,6,26.675
Hanwha Main,2022-06-12,7,24.119
Hanwha Main,2022-06-12,8,27.125
Hanwha Main,2022-06-12,9,33.781
Hanwha Main,2022-06-12,10,36.975
Hanwha Main,2022-06-12,11,38.438
Hanwha Main,2022-06-12,12,34.525
Hanwha Main,2022-06-12,13,37.575
Hanwha Main,2022-06-12,14,37.0
Hanwha Main,2022-06-12,15,38.381
Hanwha Main,2022-06-12,16,36.344
Hanwha Main,2022-06-12,17,34.782
Hanwha Main,2022-06-12,18,30.656
Hanwha Main,2022-06-12,19,32.875
Hanwha Main,2022-06-12,20,33.369
Hanwha Main,2022-06-12,21,30.312
Hanwha Main,2022-06-12,22,28.562
Hanwha Main,2022-06-12,23,27.262
Hanwha Main,2022-06-13,0,27.688
Hanwha Main,2022-06-13,1,27.625
Hanwha Main,2022-06-13,2,27.5
Hanwha Main,2022-06-13,3,28.944
Hanwha Main,2022-06-13,4,26.45
Hanwha Main,2022-06-13,5,28.063
Hanwha Main,2022-06-13,6,29.688
Hanwha Main,2022-06-13,7,34.344
Hanwha Main,2022-06-13,8,59.406
Hanwha Main,2022-06-13,9,86.718
Hanwha Main,2022-06-13,10,108.906
Hanwha Main,2022-06-13,11,116.031
Hanwha Main,2022-06-13,12,107.475
Hanwha Main,2022-06-13,13,133.5
Hanwha Main,2022-06-13,14,135.125
Hanwha Main,2022-06-13,15,138.85
Hanwha Main,2022-06-13,16,128.75
Hanwha Main,2022-06-13,17,83.3
Hanwha Main,2022-06-13,18,60.781
Hanwha Main,2022-06-13,19,54.756
Hanwha Main,2022-06-13,20,50.125
Hanwha Main,2022-06-13,21,49.3
Hanwha Main,2022-06-13,22,41.775
Hanwha Main,2022-06-13,23,39.4
Hanwha Main,2022-06-14,0,38.906
Hanwha Main,2022-06-14,1,38.463
Hanwha Main,2022-06-14,2,39.144
Hanwha Main,2022-06-14,3,39.462
Hanwha Main,2022-06-14,4,37.906
Hanwha Main,2022-06-14,5,37.782
Hanwha Main,2022-06-14,6,41.237
Hanwha Main,2022-06-14,7,46.338
Hanwha Main,2022-06-14,8,62.688
Hanwha Main,2022-06-14,9,91.731
Hanwha Main,2022-06-14,10,115.019
Hanwha Main,2022-06-14,11,119.825
Hanwha Main,2022-06-14,12,109.188
Hanwha Main,2022-06-14,13,133.2
Hanwha Main,2022-06-14,14,133.25
Hanwha Main,2022-06-14,15,115.332
Hanwha Main,2022-06-14,16,127.856
Hanwha Main,2022-06-14,17,112.844
Hanwha Main,2022-06-14,18,82.406
Hanwha Main,2022-06-14,19,83.5
Hanwha Main,2022-06-14,20,57.344
Hanwha Main,2022-06-14,21,55.431
Hanwha Main,2022-06-14,22,52.5
Hanwha Main,2022-06-14,23,48.75
Hanwha Main,2022-06-15,0,49.356
Hanwha Main,2022-06-15,1,40.188
Hanwha Main,2022-06-15,2,36.425
Hanwha Main,2022-06-15,3,34.906
Hanwha Main,2022-06-15,4,34.944
Hanwha Main,2022-06-15,5,33.943
Hanwha Main,2022-06-15,6,32.968
Hanwha Main,2022-06-15,7,33.175
Hanwha Main,2022-06-15,8,46.262
Hanwha Main,2022-06-15,9,65.5
Hanwha Main,2022-06-15,10,81.925
Hanwha Main,2022-06-15,11,94.375
Hanwha Main,2022-06-15,12,82.4
Hanwha Main,2022-06-15,13,99.094
Hanwha Main,2022-06-15,14,103.363
Hanwha Main,2022-06-15,15,98.812
Hanwha Main,2022-06-15,16,101.438
Hanwha Main,2022-06-15,17,51.531
Hanwha Main,2022-06-15,18,26.325
Hanwha Main,2022-06-15,19,27.219
Hanwha Main,2022-06-15,20,30.35
Hanwha Main,2022-06-15,21,27.537
Hanwha Main,2022-06-15,22,24.75
Hanwha Main,2022-06-15,23,23.425
Hanwha Main,2022-06-16,0,24.269
Hanwha Main,2022-06-16,1,23.681
Hanwha Main,2022-06-16,2,22.919
Hanwha Main,2022-06-16,3,24.037
Hanwha Main,2022-06-16,4,24.562
Hanwha Main,2022-06-16,5,22.9
Hanwha Main,2022-06-16,6,25.75
Hanwha Main,2022-06-16,7,32.469
Hanwha Main,2022-06-16,8,55.019
Hanwha Main,2022-06-16,9,95.587
Hanwha Main,2022-06-16,10,103.231
Hanwha Main,2022-06-16,11,120.662
Hanwha Main,2022-06-16,12,108.656
Hanwha Main,2022-06-16,13,125.312
Hanwha Main,2022-06-16,14,118.425
Hanwha Main,2022-06-16,15,124.344
Hanwha Main,2022-06-16,16,134.313
Hanwha Main,2022-06-16,17,88.218
Hanwha Main,2022-06-16,18,55.1
Hanwha Main,2022-06-16,19,43.625
Hanwha Main,2022-06-16,20,41.0
Hanwha Main,2022-06-16,21,40.531
Hanwha Main,2022-06-16,22,39.831
Hanwha Main,2022-06-16,23,38.462
Hanwha Main,2022-06-17,0,38.744
Hanwha Main,2022-06-17,1,38.406
Hanwha Main,2022-06-17,2,37.7
Hanwha Main,2022-06-17,3,38.094
Hanwha Main,2022-06-17,4,38.4
Hanwha Main,2022-06-17,5,37.781
Hanwha Main,2022-06-17,6,39.738
Hanwha Main,2022-06-17,7,45.181
Hanwha Main,2022-06-17,8,65.719
Hanwha Main,2022-06-17,9,94.2
Hanwha Main,2022-06-17,10,125.881
Hanwha Main,2022-06-17,11,126.438
Hanwha Main,2022-06-17,12,109.444
Hanwha Main,2022-06-17,13,155.65
Hanwha Main,2022-06-17,14,140.2
Hanwha Main,2022-06-17,15,137.131
Hanwha Main,2022-06-17,16,118.344
Hanwha Main,2022-06-17,17,72.769
Hanwha Main,2022-06-17,18,40.331
Hanwha Main,2022-06-17,19,28.656
Hanwha Main,2022-06-17,20,27.769
Hanwha Main,2022-06-17,21,28.531
Hanwha Main,2022-06-17,22,25.219
Hanwha Main,2022-06-17,23,23.831
Hanwha Main,2022-06-18,0,22.812
Hanwha Main,2022-06-18,1,23.782
Hanwha Main,2022-06-18,2,24.219
Hanwha Main,2022-06-18,3,23.188
Hanwha Main,2022-06-18,4,23.812
Hanwha Main,2022-06-18,5,23.881
Hanwha Main,2022-06-18,6,23.094
Hanwha Main,2022-06-18,7,23.3
Hanwha Main,2022-06-18,8,23.5
Hanwha Main,2022-06-18,9,30.581
Hanwha Main,2022-06-18,10,36.2
Hanwha Main,2022-06-18,11,42.156
Hanwha Main,2022-06-18,12,43.125
Hanwha Main,2022-06-18,13,43.019
Hanwha Main,2022-06-18,14,44.944
Hanwha Main,2022-06-18,15,44.437
Hanwha Main,2022-06-18,16,39.262
Hanwha Main,2022-06-18,17,23.337
Hanwha Main,2022-06-18,18,22.5
Hanwha Main,2022-06-18,19,23.244
Hanwha Main,2022-06-18,20,23.756
Hanwha Main,2022-06-18,21,22.75
Hanwha Main,2022-06-18,22,23.562
Hanwha Main,2022-06-18,23,23.7
Hanwha Main,2022-06-19,0,24.031
Hanwha Main,2022-06-19,1,23.5
Hanwha Main,2022-06-19,2,23.968
Hanwha Main,2022-06-19,3,23.881
Hanwha Main,2022-06-19,4,22.744
Hanwha Main,2022-06-19,5,22.844
Hanwha Main,2022-06-19,6,22.687
Hanwha Main,2022-06-19,7,22.063
Hanwha Main,2022-06-19,8,22.656
Hanwha Main,2022-06-19,9,21.756
Hanwha Main,2022-06-19,10,21.218
Hanwha Main,2022-06-19,11,21.563
Hanwha Main,2022-06-19,12,21.687
Hanwha Main,2022-06-19,13,21.906
Hanwha Main,2022-06-19,14,21.312
Hanwha Main,2022-06-19,15,20.956
Hanwha Main,2022-06-19,16,21.437
Hanwha Main,2022-06-19,17,21.875
Hanwha Main,2022-06-19,18,21.537
Hanwha Main,2022-06-19,19,21.425
Hanwha Main,2022-06-19,20,22.744
Hanwha Main,2022-06-19,21,22.937
Hanwha Main,2022-06-19,22,21.35
Hanwha Main,2022-06-19,23,23.1
Hanwha Main,2022-06-20,0,27.688
Hanwha Main,2022-06-20,1,27.625
Hanwha Main,2022-06-20,2,27.5
Hanwha Main,2022-06-20,3,28.944
Hanwha Main,2022-06-20,4,26.45
Hanwha Main,2022-06-20,5,28.063
Hanwha Main,2022-06-20,6,29.688
Hanwha Main,2022-06-20,7,34.344
Hanwha Main,2022-06-20,8,59.406
Hanwha Main,2022-06-20,9,86.718
Hanwha Main,2022-06-20,10,108.906
Hanwha Main,2022-06-20,11,116.031
Hanwha Main,2022-06-20,12,107.475
Hanwha Main,2022-06-20,13,150.781
Hanwha Main,2022-06-20,14,165.594
Hanwha Main,2022-06-20,15,155.356
Hanwha Main,2022-06-20,16,175.3
Hanwha Main,2022-06-20,17,102.7
Hanwha Main,2022-06-20,18,44.063
Hanwha Main,2022-06-20,19,34.906
Hanwha Main,2022-06-20,20,25.7
Hanwha Main,2022-06-20,21,23.675
Hanwha Main,2022-06-20,22,24.0
Hanwha Main,2022-06-20,23,23.644
Hanwha Main,2022-06-21,0,24.263
Hanwha Main,2022-06-21,1,22.969
Hanwha Main,2022-06-21,2,24.356
Hanwha Main,2022-06-21,3,24.681
Hanwha Main,2022-06-21,4,22.906
Hanwha Main,2022-06-21,5,23.156
Hanwha Main,2022-06-21,6,27.438
Hanwha Main,2022-06-21,7,39.037
Hanwha Main,2022-06-21,8,76.738
Hanwha Main,2022-06-21,9,126.5
Hanwha Main,2022-06-21,10,157.0
Hanwha Main,2022-06-21,11,145.8
Hanwha Main,2022-06-21,12,87.7
Hanwha Main,2022-06-21,13,174.219
Hanwha Main,2022-06-21,14,161.5
Hanwha Main,2022-06-21,15,168.025
Hanwha Main,2022-06-21,16,166.906
Hanwha Main,2022-06-21,17,131.5
Hanwha Main,2022-06-21,18,92.362
Hanwha Main,2022-06-21,19,76.594
Hanwha Main,2022-06-21,20,54.125
Hanwha Main,2022-06-21,21,45.531
Hanwha Main,2022-06-21,22,42.156
Hanwha Main,2022-06-21,23,38.625
Hanwha Main,2022-06-22,0,35.125
Hanwha Main,2022-06-22,1,33.844
Hanwha Main,2022-06-22,2,33.657
Hanwha Main,2022-06-22,3,32.331
Hanwha Main,2022-06-22,4,32.906
Hanwha Main,2022-06-22,5,31.481
Hanwha Main,2022-06-22,6,36.031
Hanwha Main,2022-06-22,7,42.094
Hanwha Main,2022-06-22,8,96.869
Hanwha Main,2022-06-22,9,170.069
Hanwha Main,2022-06-22,10,175.594
Hanwha Main,2022-06-22,11,166.875
Hanwha Main,2022-06-22,12,99.337
Hanwha Main,2022-06-22,13,184.7
Hanwha Main,2022-06-22,14,188.719
Hanwha Main,2022-06-22,15,178.319
Hanwha Main,2022-06-22,16,174.9
Hanwha Main,2022-06-22,17,110.812
Hanwha Main,2022-06-22,18,47.85
Hanwha Main,2022-06-22,19,34.638
Hanwha Main,2022-06-22,20,27.875
Hanwha Main,2022-06-22,21,23.2
Hanwha Main,2022-06-22,22,23.281
Hanwha Main,2022-06-22,23,23.75
Hanwha Main,2022-06-23,0,23.175
Hanwha Main,2022-06-23,1,23.813
Hanwha Main,2022-06-23,2,22.812
Hanwha Main,2022-06-23,3,23.906
Hanwha Main,2022-06-23,4,22.937
Hanwha Main,2022-06-23,5,22.825
Hanwha Main,2022-06-23,6,29.5
Hanwha Main,2022-06-23,7,33.05
Hanwha Main,2022-06-23,8,110.237
Hanwha Main,2022-06-23,9,135.613
Hanwha Main,2022-06-23,10,144.381
Hanwha Main,2022-06-23,11,126.844
Hanwha Main,2022-06-23,12,64.218
Hanwha Main,2022-06-23,13,153.762
Hanwha Main,2022-06-23,14,154.906
Hanwha Main,2022-06-23,15,134.169
Hanwha Main,2022-06-23,16,142.425
Hanwha Main,2022-06-23,17,107.331
Hanwha Main,2022-06-23,18,91.969
Hanwha Main,2022-06-23,19,122.344
Hanwha Main,2022-06-23,20,51.719
Hanwha Main,2022-06-23,21,24.363
Hanwha Main,2022-06-23,22,22.687
Hanwha Main,2022-06-23,23,24.156
Hanwha Main,2022-06-24,0,23.1
Hanwha Main,2022-06-24,1,23.969
Hanwha Main,2022-06-24,2,22.812
Hanwha Main,2022-06-24,3,23.563
Hanwha Main,2022-06-24,4,23.906
Hanwha Main,2022-06-24,5,22.263
Hanwha Main,2022-06-24,6,26.162
Hanwha Main,2022-06-24,7,32.969
Hanwha Main,2022-06-24,8,83.625
Hanwha Main,2022-06-24,9,133.781
Hanwha Main,2022-06-24,10,145.3
Hanwha Main,2022-06-24,11,138.519
Hanwha Main,2022-06-24,12,89.3
Hanwha Main,2022-06-24,13,168.619
Hanwha Main,2022-06-24,14,142.4
Hanwha Main,2022-06-24,15,156.094
Hanwha Main,2022-06-24,16,173.0
Hanwha Main,2022-06-24,17,102.738
Hanwha Main,2022-06-24,18,38.581
Hanwha Main,2022-06-24,19,31.7
Hanwha Main,2022-06-24,20,23.781
Hanwha Main,2022-06-24,21,25.157
Hanwha Main,2022-06-24,22,22.5
Hanwha Main,2022-06-24,23,23.9
Hanwha Main,2022-06-25,0,22.862
Hanwha Main,2022-06-25,1,23.875
Hanwha Main,2022-06-25,2,23.156
Hanwha Main,2022-06-25,3,23.719
Hanwha Main,2022-06-25,4,23.9
Hanwha Main,2022-06-25,5,22.594
Hanwha Main,2022-06-25,6,22.906
Hanwha Main,2022-06-25,7,23.312
Hanwha Main,2022-06-25,8,52.75
Hanwha Main,2022-06-25,9,97.812
Hanwha Main,2022-06-25,10,108.856
Hanwha Main,2022-06-25,11,106.6
Hanwha Main,2022-06-25,12,81.0
Hanwha Main,2022-06-25,13,118.375
Hanwha Main,2022-06-25,14,123.375
Hanwha Main,2022-06-25,15,124.337
Hanwha Main,2022-06-25,16,114.219
Hanwha Main,2022-06-25,17,50.313
Hanwha Main,2022-06-25,18,31.281
Hanwha Main,2022-06-25,19,27.562
Hanwha Main,2022-06-25,20,27.219
Hanwha Main,2022-06-25,21,26.062
Hanwha Main,2022-06-25,22,22.875
Hanwha Main,2022-06-25,23,23.956
Hanwha Main,2022-06-26,0,24.093
Hanwha Main,2022-06-26,1,23.219
Hanwha Main,2022-06-26,2,23.9
Hanwha Main,2022-06-26,3,23.093
Hanwha Main,2022-06-26,4,23.781
Hanwha Main,2022-06-26,5,23.094
Hanwha Main,2022-06-26,6,23.0
Hanwha Main,2022-06-26,7,23.438
Hanwha Main,2022-06-26,8,26.85
Hanwha Main,2022-06-26,9,28.619
Hanwha Main,2022-06-26,10,25.9
Hanwha Main,2022-06-26,11,27.95
Hanwha Main,2022-06-26,12,27.9
Hanwha Main,2022-06-26,13,28.562
Hanwha Main,2022-06-26,14,25.637
Hanwha Main,2022-06-26,15,26.781
Hanwha Main,2022-06-26,16,26.719
Hanwha Main,2022-06-26,17,27.7
Hanwha Main,2022-06-26,18,22.369
Hanwha Main,2022-06-26,19,23.038
Hanwha Main,2022-06-26,20,23.875
Hanwha Main,2022-06-26,21,23.137
Hanwha Main,2022-06-26,22,24.269
Hanwha Main,2022-06-26,23,23.688
Hanwha Main,2022-06-27,0,24.219
Hanwha Main,2022-06-27,1,23.444
Hanwha Main,2022-06-27,2,24.419
Hanwha Main,2022-06-27,3,24.344
Hanwha Main,2022-06-27,4,23.556
Hanwha Main,2022-06-27,5,23.594
Hanwha Main,2022-06-27,6,28.919
Hanwha Main,2022-06-27,7,35.282
Hanwha Main,2022-06-27,8,101.8
Hanwha Main,2022-06-27,9,162.731
Hanwha Main,2022-06-27,10,153.731
Hanwha Main,2022-06-27,11,150.594
Hanwha Main,2022-06-27,12,96.7
Hanwha Main,2022-06-27,13,168.907
Hanwha Main,2022-06-27,14,148.775
Hanwha Main,2022-06-27,15,148.094
Hanwha Main,2022-06-27,16,147.3
Hanwha Main,2022-06-27,17,107.6
Hanwha Main,2022-06-27,18,90.594
Hanwha Main,2022-06-27,19,88.219
Hanwha Main,2022-06-27,20,54.5
Hanwha Main,2022-06-27,21,23.3
Hanwha Main,2022-06-27,22,23.906
Hanwha Main,2022-06-27,23,23.269
Hanwha Main,2022-06-28,0,24.0
Hanwha Main,2022-06-28,1,23.062
Hanwha Main,2022-06-28,2,24.05
Hanwha Main,2022-06-28,3,23.688
Hanwha Main,2022-06-28,4,23.4
Hanwha Main,2022-06-28,5,23.562
Hanwha Main,2022-06-28,6,27.563
Hanwha Main,2022-06-28,7,39.094
Hanwha Main,2022-06-28,8,95.0
Hanwha Main,2022-06-28,9,170.906
Hanwha Main,2022-06-28,10,162.406
Hanwha Main,2022-06-28,11,150.782
Hanwha Main,2022-06-28,12,77.35
Hanwha Main,2022-06-28,13,159.281
Hanwha Main,2022-06-28,14,172.463
Hanwha Main,2022-06-28,15,165.869
Hanwha Main,2022-06-28,16,163.094
Hanwha Main,2022-06-28,17,109.438
Hanwha Main,2022-06-28,18,70.125
Hanwha Main,2022-06-28,19,104.281
Hanwha Main,2022-06-28,20,49.7
Hanwha Main,2022-06-28,21,30.669
Hanwha Main,2022-06-28,22,31.656
Hanwha Main,2022-06-28,23,28.737
Hanwha Main,2022-06-29,0,23.75
Hanwha Main,2022-06-29,1,23.344
Hanwha Main,2022-06-29,2,22.907
Hanwha Main,2022-06-29,3,23.656
Hanwha Main,2022-06-29,4,23.131
Hanwha Main,2022-06-29,5,23.125
Hanwha Main,2022-06-29,6,28.5
Hanwha Main,2022-06-29,7,34.056
Hanwha Main,2022-06-29,8,113.875
Hanwha Main,2022-06-29,9,154.718
Hanwha Main,2022-06-29,10,170.594
Hanwha Main,2022-06-29,11,169.063
Hanwha Main,2022-06-29,12,80.844
Hanwha Main,2022-06-29,13,204.094
Hanwha Main,2022-06-29,14,186.312
Hanwha Main,2022-06-29,15,190.1
Hanwha Main,2022-06-29,16,170.875
Hanwha Main,2022-06-29,17,129.869
Hanwha Main,2022-06-29,18,102.5
Hanwha Main,2022-06-29,19,109.4
Hanwha Main,2022-06-29,20,49.938
Hanwha Main,2022-06-29,21,32.375
Hanwha Main,2022-06-29,22,29.963
Hanwha Main,2022-06-29,23,27.631
Hanwha Main,2022-06-30,0,24.313
Hanwha Main,2022-06-30,1,24.169
Hanwha Main,2022-06-30,2,23.6
Hanwha Main,2022-06-30,3,23.969
Hanwha Main,2022-06-30,4,23.05
Hanwha Main,2022-06-30,5,23.775
Hanwha Main,2022-06-30,6,29.119
Hanwha Main,2022-06-30,7,35.869
Hanwha Main,2022-06-30,8,104.844
Hanwha Main,2022-06-30,9,157.313
Hanwha Main,2022-06-30,10,171.325
Hanwha Main,2022-06-30,11,163.032
Hanwha Main,2022-06-30,12,88.875
Hanwha Main,2022-06-30,13,163.875
Hanwha Main,2022-06-30,14,156.5
Hanwha Main,2022-06-30,15,152.731
Hanwha Main,2022-06-30,16,151.981
Hanwha Main,2022-06-30,17,115.156
Hanwha Main,2022-06-30,18,97.094
Hanwha Main,2022-06-30,19,141.544
Hanwha Main,2022-06-30,20,62.157
Hanwha Main,2022-06-30,21,35.125
Hanwha Main,2022-06-30,22,27.7
Hanwha Main,2022-06-30,23,26.419
Hanwha Main,2022-07-01,0,23.431
Hanwha Main,2022-07-01,1,24.218
Hanwha Main,2022-07-01,2,23.338
Hanwha Main,2022-07-01,3,24.475
Hanwha Main,2022-07-01,4,24.1
Hanwha Main,2022-07-01,5,24.0
Hanwha Main,2022-07-01,6,27.969
Hanwha Main,2022-07-01,7,38.075
Hanwha Main,2022-07-01,8,100.769
Hanwha Main,2022-07-01,9,161.344
Hanwha Main,2022-07-01,10,168.344
Hanwha Main,2022-07-01,11,172.837
Hanwha Main,2022-07-01,12,100.874
Hanwha Main,2022-07-01,13,209.956
