company,date,hour,consumption
Building A cafeteria,2022-05-10,21,1.248
Building A cafeteria,2022-05-10,22,0.824
Building A cafeteria,2022-05-10,23,0.797
Building A cafeteria,2022-05-11,0,0.846
Building A cafeteria,2022-05-11,1,0.755
Building A cafeteria,2022-05-11,2,0.809
Building A cafeteria,2022-05-11,3,0.825
Building A cafeteria,2022-05-11,4,0.799
Building A cafeteria,2022-05-11,5,0.807
Building A cafeteria,2022-05-11,6,2.785
Building A cafeteria,2022-05-11,7,5.672
Building A cafeteria,2022-05-11,8,5.592
Building A cafeteria,2022-05-11,9,5.077
Building A cafeteria,2022-05-11,10,6.826
Building A cafeteria,2022-05-11,11,7.901
Building A cafeteria,2022-05-11,12,12.65
Building A cafeteria,2022-05-11,13,7.08
Building A cafeteria,2022-05-11,14,3.757
Building A cafeteria,2022-05-11,15,2.857
Building A cafeteria,2022-05-11,16,3.138
Building A cafeteria,2022-05-11,17,3.988
Building A cafeteria,2022-05-11,18,2.871
Building A cafeteria,2022-05-11,19,1.361
Building A cafeteria,2022-05-11,20,1.398
Building A cafeteria,2022-05-11,21,0.927
Building A cafeteria,2022-05-11,22,0.684
Building A cafeteria,2022-05-11,23,0.708
Building A cafeteria,2022-05-12,0,0.673
Building A cafeteria,2022-05-12,1,0.728
Building A cafeteria,2022-05-12,2,0.663
Building A cafeteria,2022-05-12,3,0.688
Building A cafeteria,2022-05-12,4,0.699
Building A cafeteria,2022-05-12,5,0.718
Building A cafeteria,2022-05-12,6,3.673
Building A cafeteria,2022-05-12,7,7.007
Building A cafeteria,2022-05-12,8,7.552
Building A cafeteria,2022-05-12,9,5.451
Building A cafeteria,2022-05-12,10,6.88
Building A cafeteria,2022-05-12,11,9.485
Building A cafeteria,2022-05-12,12,11.955
Building A cafeteria,2022-05-12,13,7.861
Building A cafeteria,2022-05-12,14,3.545
Building A cafeteria,2022-05-12,15,2.895
Building A cafeteria,2022-05-12,16,7.611
Building A cafeteria,2022-05-12,17,9.224
Building A cafeteria,2022-05-12,18,6.364
Building A cafeteria,2022-05-12,19,1.567
Building A cafeteria,2022-05-12,20,1.338
Building A cafeteria,2022-05-12,21,1.011
Building A cafeteria,2022-05-12,22,0.687
Building A cafeteria,2022-05-12,23,0.706
Building A cafeteria,2022-05-13,0,0.683
Building A cafeteria,2022-05-13,1,0.656
Building A cafeteria,2022-05-13,2,0.739
Building A cafeteria,2022-05-13,3,0.642
Building A cafeteria,2022-05-13,4,0.765
Building A cafeteria,2022-05-13,5,0.699
Building A cafeteria,2022-05-13,6,3.124
Building A cafeteria,2022-05-13,7,4.754
Building A cafeteria,2022-05-13,8,6.708
Building A cafeteria,2022-05-13,9,6.481
Building A cafeteria,2022-05-13,10,9.082
Building A cafeteria,2022-05-13,11,10.754
Building A cafeteria,2022-05-13,12,11.584
Building A cafeteria,2022-05-13,13,6.958
Building A cafeteria,2022-05-13,14,3.483
Building A cafeteria,2022-05-13,15,2.708
Building A cafeteria,2022-05-13,16,3.674
Building A cafeteria,2022-05-13,17,3.994
Building A cafeteria,2022-05-13,18,3.265
Building A cafeteria,2022-05-13,19,1.423
Building A cafeteria,2022-05-13,20,1.39
Building A cafeteria,2022-05-13,21,0.934
Building A cafeteria,2022-05-13,22,0.706
Building A cafeteria,2022-05-13,23,0.688
Building A cafeteria,2022-05-14,0,0.681
Building A cafeteria,2022-05-14,1,0.701
Building A cafeteria,2022-05-14,2,0.682
Building A cafeteria,2022-05-14,3,0.66
Building A cafeteria,2022-05-14,4,0.697
Building A cafeteria,2022-05-14,5,0.668
Building A cafeteria,2022-05-14,6,0.616
Building A cafeteria,2022-05-14,7,0.578
Building A cafeteria,2022-05-14,8,0.66
Building A cafeteria,2022-05-14,9,0.584
Building A cafeteria,2022-05-14,10,3.932
Building A cafeteria,2022-05-14,11,8.355
Building A cafeteria,2022-05-14,12,8.409
Building A cafeteria,2022-05-14,13,2.311
Building A cafeteria,2022-05-14,14,1.402
Building A cafeteria,2022-05-14,15,1.291
Building A cafeteria,2022-05-14,16,0.683
Building A cafeteria,2022-05-14,17,0.65
Building A cafeteria,2022-05-14,18,0.726
Building A cafeteria,2022-05-14,19,0.677
Building A cafeteria,2022-05-14,20,0.751
Building A cafeteria,2022-05-14,21,0.728
Building A cafeteria,2022-05-14,22,0.742
Building A cafeteria,2022-05-14,23,0.719
Building A cafeteria,2022-05-15,0,0.726
Building A cafeteria,2022-05-15,1,0.746
Building A cafeteria,2022-05-15,2,0.711
Building A cafeteria,2022-05-15,3,0.747
Building A cafeteria,2022-05-15,4,0.742
Building A cafeteria,2022-05-15,5,0.645
Building A cafeteria,2022-05-15,6,0.723
Building A cafeteria,2022-05-15,7,0.632
Building A cafeteria,2022-05-15,8,0.708
Building A cafeteria,2022-05-15,9,0.656
Building A cafeteria,2022-05-15,10,0.683
Building A cafeteria,2022-05-15,11,0.635
Building A cafeteria,2022-05-15,12,0.666
Building A cafeteria,2022-05-15,13,0.682
Building A cafeteria,2022-05-15,14,0.627
Building A cafeteria,2022-05-15,15,0.705
Building A cafeteria,2022-05-15,16,0.656
Building A cafeteria,2022-05-15,17,0.696
Building A cafeteria,2022-05-15,18,0.681
Building A cafeteria,2022-05-15,19,0.634
Building A cafeteria,2022-05-15,20,0.761
Building A cafeteria,2022-05-15,21,0.708
Building A cafeteria,2022-05-15,22,0.712
Building A cafeteria,2022-05-15,23,0.757
Building A cafeteria,2022-05-16,0,0.683
Building A cafeteria,2022-05-16,1,0.745
Building A cafeteria,2022-05-16,2,0.682
Building A cafeteria,2022-05-16,3,0.742
Building A cafeteria,2022-05-16,4,0.692
Building A cafeteria,2022-05-16,5,0.79
Building A cafeteria,2022-05-16,6,3.101
Building A cafeteria,2022-05-16,7,6.395
Building A cafeteria,2022-05-16,8,6.37
Building A cafeteria,2022-05-16,9,6.565
Building A cafeteria,2022-05-16,10,7.636
Building A cafeteria,2022-05-16,11,8.269
Building A cafeteria,2022-05-16,12,8.222
Building A cafeteria,2022-05-16,13,6.144
Building A cafeteria,2022-05-16,14,3.645
Building A cafeteria,2022-05-16,15,2.997
Building A cafeteria,2022-05-16,16,3.516
Building A cafeteria,2022-05-16,17,4.33
Building A cafeteria,2022-05-16,18,3.435
Building A cafeteria,2022-05-16,19,1.364
Building A cafeteria,2022-05-16,20,1.389
Building A cafeteria,2022-05-16,21,0.911
Building A cafeteria,2022-05-16,22,0.672
Building A cafeteria,2022-05-16,23,0.72
Building A cafeteria,2022-05-17,0,0.645
Building A cafeteria,2022-05-17,1,0.662
Building A cafeteria,2022-05-17,2,0.706
Building A cafeteria,2022-05-17,3,0.621
Building A cafeteria,2022-05-17,4,0.722
Building A cafeteria,2022-05-17,5,0.639
Building A cafeteria,2022-05-17,6,3.164
Building A cafeteria,2022-05-17,7,4.498
Building A cafeteria,2022-05-17,8,7.006
Building A cafeteria,2022-05-17,9,6.067
Building A cafeteria,2022-05-17,10,7.652
Building A cafeteria,2022-05-17,11,9.352
Building A cafeteria,2022-05-17,12,11.643
Building A cafeteria,2022-05-17,13,5.972
Building A cafeteria,2022-05-17,14,3.159
Building A cafeteria,2022-05-17,15,2.659
Building A cafeteria,2022-05-17,16,5.155
Building A cafeteria,2022-05-17,17,8.276
Building A cafeteria,2022-05-17,18,6.818
Building A cafeteria,2022-05-17,19,1.473
Building A cafeteria,2022-05-17,20,1.568
Building A cafeteria,2022-05-17,21,0.996
Building A cafeteria,2022-05-17,22,0.678
Building A cafeteria,2022-05-17,23,0.679
Building A cafeteria,2022-05-18,0,0.74
Building A cafeteria,2022-05-18,1,0.669
Building A cafeteria,2022-05-18,2,0.678
Building A cafeteria,2022-05-18,3,0.709
Building A cafeteria,2022-05-18,4,0.769
Building A cafeteria,2022-05-18,5,0.612
Building A cafeteria,2022-05-18,6,3.159
Building A cafeteria,2022-05-18,7,5.779
Building A cafeteria,2022-05-18,8,6.012
Building A cafeteria,2022-05-18,9,5.324
Building A cafeteria,2022-05-18,10,6.521
Building A cafeteria,2022-05-18,11,7.344
Building A cafeteria,2022-05-18,12,12.357
Building A cafeteria,2022-05-18,13,6.882
Building A cafeteria,2022-05-18,14,2.901
Building A cafeteria,2022-05-18,15,2.747
Building A cafeteria,2022-05-18,16,2.758
Building A cafeteria,2022-05-18,17,4.417
Building A cafeteria,2022-05-18,18,2.138
Building A cafeteria,2022-05-18,19,0.694
Building A cafeteria,2022-05-18,20,0.737
Building A cafeteria,2022-05-18,21,0.702
Building A cafeteria,2022-05-18,22,0.712
Building A cafeteria,2022-05-18,23,0.709
Building A cafeteria,2022-05-19,0,0.686
Building A cafeteria,2022-05-19,1,0.676
Building A cafeteria,2022-05-19,2,0.697
Building A cafeteria,2022-05-19,3,0.647
Building A cafeteria,2022-05-19,4,0.72
Building A cafeteria,2022-05-19,5,0.693
Building A cafeteria,2022-05-19,6,3.247
Building A cafeteria,2022-05-19,7,4.944
Building A cafeteria,2022-05-19,8,6.156
Building A cafeteria,2022-05-19,9,6.026
Building A cafeteria,2022-05-19,10,6.11
Building A cafeteria,2022-05-19,11,8.598
Building A cafeteria,2022-05-19,12,10.239
Building A cafeteria,2022-05-19,13,6.879
Building A cafeteria,2022-05-19,14,4.671
Building A cafeteria,2022-05-19,15,2.913
Building A cafeteria,2022-05-19,16,6.827
Building A cafeteria,2022-05-19,17,4.962
Building A cafeteria,2022-05-19,18,3.618
Building A cafeteria,2022-05-19,19,1.465
Building A cafeteria,2022-05-19,20,1.358
Building A cafeteria,2022-05-19,21,1.016
Building A cafeteria,2022-05-19,22,0.673
Building A cafeteria,2022-05-19,23,0.71
Building A cafeteria,2022-05-20,0,0.705
Building A cafeteria,2022-05-20,1,0.671
Building A cafeteria,2022-05-20,2,0.668
Building A cafeteria,2022-05-20,3,0.706
Building A cafeteria,2022-05-20,4,0.733
Building A cafeteria,2022-05-20,5,0.654
Building A cafeteria,2022-05-20,6,4.171
Building A cafeteria,2022-05-20,7,5.308
Building A cafeteria,2022-05-20,8,7.055
Building A cafeteria,2022-05-20,9,6.75
Building A cafeteria,2022-05-20,10,6.11
Building A cafeteria,2022-05-20,11,8.674
Building A cafeteria,2022-05-20,12,8.819
Building A cafeteria,2022-05-20,13,5.704
Building A cafeteria,2022-05-20,14,2.978
Building A cafeteria,2022-05-20,15,2.687
Building A cafeteria,2022-05-20,16,2.509
Building A cafeteria,2022-05-20,17,5.359
Building A cafeteria,2022-05-20,18,2.076
Building A cafeteria,2022-05-20,19,0.751
Building A cafeteria,2022-05-20,20,0.754
Building A cafeteria,2022-05-20,21,0.76
Building A cafeteria,2022-05-20,22,0.75
Building A cafeteria,2022-05-20,23,0.718
Building A cafeteria,2022-05-21,0,0.745
Building A cafeteria,2022-05-21,1,0.698
Building A cafeteria,2022-05-21,2,0.744
Building A cafeteria,2022-05-21,3,0.688
Building A cafeteria,2022-05-21,4,0.837
Building A cafeteria,2022-05-21,5,0.652
Building A cafeteria,2022-05-21,6,0.633
Building A cafeteria,2022-05-21,7,0.706
Building A cafeteria,2022-05-21,8,0.623
Building A cafeteria,2022-05-21,9,0.663
Building A cafeteria,2022-05-21,10,5.158
Building A cafeteria,2022-05-21,11,7.935
Building A cafeteria,2022-05-21,12,8.963
Building A cafeteria,2022-05-21,13,1.835
Building A cafeteria,2022-05-21,14,1.395
Building A cafeteria,2022-05-21,15,1.239
Building A cafeteria,2022-05-21,16,0.692
Building A cafeteria,2022-05-21,17,0.676
Building A cafeteria,2022-05-21,18,0.665
Building A cafeteria,2022-05-21,19,0.708
Building A cafeteria,2022-05-21,20,0.739
Building A cafeteria,2022-05-21,21,0.702
Building A cafeteria,2022-05-21,22,0.711
Building A cafeteria,2022-05-21,23,0.713
Building A cafeteria,2022-05-22,0,0.703
Building A cafeteria,2022-05-22,1,0.727
Building A cafeteria,2022-05-22,2,0.694
Building A cafeteria,2022-05-22,3,0.725
Building A cafeteria,2022-05-22,4,0.746
Building A cafeteria,2022-05-22,5,0.626
Building A cafeteria,2022-05-22,6,0.658
Building A cafeteria,2022-05-22,7,0.656
Building A cafeteria,2022-05-22,8,0.649
Building A cafeteria,2022-05-22,9,0.646
Building A cafeteria,2022-05-22,10,0.651
Building A cafeteria,2022-05-22,11,0.637
Building A cafeteria,2022-05-22,12,0.66
Building A cafeteria,2022-05-22,13,0.641
Building A cafeteria,2022-05-22,14,0.651
Building A cafeteria,2022-05-22,15,0.669
Building A cafeteria,2022-05-22,16,0.682
Building A cafeteria,2022-05-22,17,0.633
Building A cafeteria,2022-05-22,18,0.683
Building A cafeteria,2022-05-22,19,0.7
Building A cafeteria,2022-05-22,20,0.677
Building A cafeteria,2022-05-22,21,0.718
Building A cafeteria,2022-05-22,22,0.708
Building A cafeteria,2022-05-22,23,0.697
Building A cafeteria,2022-05-23,0,0.702
Building A cafeteria,2022-05-23,1,0.725
Building A cafeteria,2022-05-23,2,0.678
Building A cafeteria,2022-05-23,3,0.683
Building A cafeteria,2022-05-23,4,0.722
Building A cafeteria,2022-05-23,5,0.698
Building A cafeteria,2022-05-23,6,2.692
Building A cafeteria,2022-05-23,7,5.3
Building A cafeteria,2022-05-23,8,6.021
Building A cafeteria,2022-05-23,9,5.78
Building A cafeteria,2022-05-23,10,6.548
Building A cafeteria,2022-05-23,11,12.083
Building A cafeteria,2022-05-23,12,15.43
Building A cafeteria,2022-05-23,13,10.054
Building A cafeteria,2022-05-23,14,4.326
Building A cafeteria,2022-05-23,15,2.716
Building A cafeteria,2022-05-23,16,5.404
Building A cafeteria,2022-05-23,17,6.455
Building A cafeteria,2022-05-23,18,3.958
Building A cafeteria,2022-05-23,19,1.373
Building A cafeteria,2022-05-23,20,1.394
Building A cafeteria,2022-05-23,21,0.965
Building A cafeteria,2022-05-23,22,0.77
Building A cafeteria,2022-05-23,23,0.755
Building A cafeteria,2022-05-24,0,0.702
Building A cafeteria,2022-05-24,1,0.78
Building A cafeteria,2022-05-24,2,0.73
Building A cafeteria,2022-05-24,3,0.733
Building A cafeteria,2022-05-24,4,0.799
Building A cafeteria,2022-05-24,5,0.696
Building A cafeteria,2022-05-24,6,2.401
Building A cafeteria,2022-05-24,7,4.056
Building A cafeteria,2022-05-24,8,6.391
Building A cafeteria,2022-05-24,9,4.602
Building A cafeteria,2022-05-24,10,6.052
Building A cafeteria,2022-05-24,11,10.705
Building A cafeteria,2022-05-24,12,14.751
Building A cafeteria,2022-05-24,13,9.78
Building A cafeteria,2022-05-24,14,4.322
Building A cafeteria,2022-05-24,15,2.595
Building A cafeteria,2022-05-24,16,4.581
Building A cafeteria,2022-05-24,17,12.472
Building A cafeteria,2022-05-24,18,7.565
Building A cafeteria,2022-05-24,19,1.631
Building A cafeteria,2022-05-24,20,1.46
Building A cafeteria,2022-05-24,21,1.026
Building A cafeteria,2022-05-24,22,0.756
Building A cafeteria,2022-05-24,23,0.804
Building A cafeteria,2022-05-25,0,0.769
Building A cafeteria,2022-05-25,1,0.718
Building A cafeteria,2022-05-25,2,0.825
Building A cafeteria,2022-05-25,3,0.713
Building A cafeteria,2022-05-25,4,0.86
Building A cafeteria,2022-05-25,5,0.694
Building A cafeteria,2022-05-25,6,3.038
Building A cafeteria,2022-05-25,7,4.826
Building A cafeteria,2022-05-25,8,5.984
Building A cafeteria,2022-05-25,9,4.653
Building A cafeteria,2022-05-25,10,7.073
Building A cafeteria,2022-05-25,11,11.036
Building A cafeteria,2022-05-25,12,15.395
Building A cafeteria,2022-05-25,13,14.043
Building A cafeteria,2022-05-25,14,3.944
Building A cafeteria,2022-05-25,15,2.971
Building A cafeteria,2022-05-25,16,3.269
Building A cafeteria,2022-05-25,17,8.673
Building A cafeteria,2022-05-25,18,3.568
Building A cafeteria,2022-05-25,19,1.383
Building A cafeteria,2022-05-25,20,1.455
Building A cafeteria,2022-05-25,21,0.981
Building A cafeteria,2022-05-25,22,0.771
Building A cafeteria,2022-05-25,23,0.811
Building A cafeteria,2022-05-26,0,0.743
Building A cafeteria,2022-05-26,1,0.747
Building A cafeteria,2022-05-26,2,0.738
Building A cafeteria,2022-05-26,3,0.73
Building A cafeteria,2022-05-26,4,0.708
Building A cafeteria,2022-05-26,5,0.772
Building A cafeteria,2022-05-26,6,2.235
Building A cafeteria,2022-05-26,7,5.258
Building A cafeteria,2022-05-26,8,6.041
Building A cafeteria,2022-05-26,9,5.187
Building A cafeteria,2022-05-26,10,5.541
Building A cafeteria,2022-05-26,11,7.256
Building A cafeteria,2022-05-26,12,11.117
Building A cafeteria,2022-05-26,13,7.261
Building A cafeteria,2022-05-26,14,4.271
Building A cafeteria,2022-05-26,15,4.993
Building A cafeteria,2022-05-26,16,5.661
Building A cafeteria,2022-05-26,17,8.149
Building A cafeteria,2022-05-26,18,4.61
Building A cafeteria,2022-05-26,19,1.423
Building A cafeteria,2022-05-26,20,1.436
Building A cafeteria,2022-05-26,21,1.103
Building A cafeteria,2022-05-26,22,0.765
Building A cafeteria,2022-05-26,23,0.778
Building A cafeteria,2022-05-27,0,0.754
Building A cafeteria,2022-05-27,1,0.761
Building A cafeteria,2022-05-27,2,0.739
Building A cafeteria,2022-05-27,3,0.756
Building A cafeteria,2022-05-27,4,0.837
Building A cafeteria,2022-05-27,5,0.674
Building A cafeteria,2022-05-27,6,3.111
Building A cafeteria,2022-05-27,7,4.969
Building A cafeteria,2022-05-27,8,5.502
Building A cafeteria,2022-05-27,9,5.179
Building A cafeteria,2022-05-27,10,7.78
Building A cafeteria,2022-05-27,11,6.649
Building A cafeteria,2022-05-27,12,11.106
Building A cafeteria,2022-05-27,13,8.478
Building A cafeteria,2022-05-27,14,3.615
Building A cafeteria,2022-05-27,15,2.625
Building A cafeteria,2022-05-27,16,5.088
Building A cafeteria,2022-05-27,17,8.009
Building A cafeteria,2022-05-27,18,2.366
Building A cafeteria,2022-05-27,19,0.814
Building A cafeteria,2022-05-27,20,0.832
Building A cafeteria,2022-05-27,21,0.746
Building A cafeteria,2022-05-27,22,0.789
Building A cafeteria,2022-05-27,23,0.775
Building A cafeteria,2022-05-28,0,0.732
Building A cafeteria,2022-05-28,1,0.815
Building A cafeteria,2022-05-28,2,0.76
Building A cafeteria,2022-05-28,3,0.754
Building A cafeteria,2022-05-28,4,0.729
Building A cafeteria,2022-05-28,5,0.685
Building A cafeteria,2022-05-28,6,0.7
Building A cafeteria,2022-05-28,7,0.647
Building A cafeteria,2022-05-28,8,0.685
Building A cafeteria,2022-05-28,9,0.718
Building A cafeteria,2022-05-28,10,3.718
Building A cafeteria,2022-05-28,11,6.503
Building A cafeteria,2022-05-28,12,6.603
Building A cafeteria,2022-05-28,13,3.116
Building A cafeteria,2022-05-28,14,1.466
Building A cafeteria,2022-05-28,15,1.376
Building A cafeteria,2022-05-28,16,0.829
Building A cafeteria,2022-05-28,17,0.702
Building A cafeteria,2022-05-28,18,0.7
Building A cafeteria,2022-05-28,19,0.708
Building A cafeteria,2022-05-28,20,0.753
Building A cafeteria,2022-05-28,21,0.737
Building A cafeteria,2022-05-28,22,0.745
Building A cafeteria,2022-05-28,23,0.752
Building A cafeteria,2022-05-29,0,0.723
Building A cafeteria,2022-05-29,1,0.757
Building A cafeteria,2022-05-29,2,0.735
Building A cafeteria,2022-05-29,3,0.724
Building A cafeteria,2022-05-29,4,0.701
Building A cafeteria,2022-05-29,5,0.691
Building A cafeteria,2022-05-29,6,0.63
Building A cafeteria,2022-05-29,7,0.737
Building A cafeteria,2022-05-29,8,0.637
Building A cafeteria,2022-05-29,9,0.688
Building A cafeteria,2022-05-29,10,0.667
Building A cafeteria,2022-05-29,11,0.66
Building A cafeteria,2022-05-29,12,0.665
Building A cafeteria,2022-05-29,13,0.689
Building A cafeteria,2022-05-29,14,0.663
Building A cafeteria,2022-05-29,15,0.686
Building A cafeteria,2022-05-29,16,0.69
Building A cafeteria,2022-05-29,17,0.655
Building A cafeteria,2022-05-29,18,0.703
Building A cafeteria,2022-05-29,19,0.667
Building A cafeteria,2022-05-29,20,0.774
Building A cafeteria,2022-05-29,21,0.693
Building A cafeteria,2022-05-29,22,0.702
Building A cafeteria,2022-05-29,23,0.756
Building A cafeteria,2022-05-30,0,0.713
Building A cafeteria,2022-05-30,1,0.706
Building A cafeteria,2022-05-30,2,0.725
Building A cafeteria,2022-05-30,3,0.747
Building A cafeteria,2022-05-30,4,0.766
Building A cafeteria,2022-05-30,5,0.729
Building A cafeteria,2022-05-30,6,2.793
Building A cafeteria,2022-05-30,7,5.468
Building A cafeteria,2022-05-30,8,5.141
Building A cafeteria,2022-05-30,9,5.202
Building A cafeteria,2022-05-30,10,5.547
Building A cafeteria,2022-05-30,11,8.353
Building A cafeteria,2022-05-30,12,12.337
Building A cafeteria,2022-05-30,13,6.777
Building A cafeteria,2022-05-30,14,4.643
Building A cafeteria,2022-05-30,15,6.248
Building A cafeteria,2022-05-30,16,4.612
Building A cafeteria,2022-05-30,17,6.383
Building A cafeteria,2022-05-30,18,4.61
Building A cafeteria,2022-05-30,19,1.396
Building A cafeteria,2022-05-30,20,1.452
Building A cafeteria,2022-05-30,21,1.086
Building A cafeteria,2022-05-30,22,0.773
Building A cafeteria,2022-05-30,23,0.803
Building A cafeteria,2022-05-31,0,0.731
Building A cafeteria,2022-05-31,1,0.78
Building A cafeteria,2022-05-31,2,0.756
Building A cafeteria,2022-05-31,3,0.782
Building A cafeteria,2022-05-31,4,0.955
Building A cafeteria,2022-05-31,5,0.788
Building A cafeteria,2022-05-31,6,3.327
Building A cafeteria,2022-05-31,7,6.155
Building A cafeteria,2022-05-31,8,6.448
Building A cafeteria,2022-05-31,9,5.053
Building A cafeteria,2022-05-31,10,10.634
Building A cafeteria,2022-05-31,11,12.014
Building A cafeteria,2022-05-31,12,12.838
Building A cafeteria,2022-05-31,13,9.532
Building A cafeteria,2022-05-31,14,5.242
Building A cafeteria,2022-05-31,15,2.586
Building A cafeteria,2022-05-31,16,6.393
Building A cafeteria,2022-05-31,17,10.802
Building A cafeteria,2022-05-31,18,5.668
Building A cafeteria,2022-05-31,19,1.425
Building A cafeteria,2022-05-31,20,1.467
Building A cafeteria,2022-05-31,21,0.997
Building A cafeteria,2022-05-31,22,0.804
Building A cafeteria,2022-05-31,23,0.804
Building A cafeteria,2022-06-01,0,0.769
Building A cafeteria,2022-06-01,1,0.763
Building A cafeteria,2022-06-01,2,0.735
Building A cafeteria,2022-06-01,3,0.796
Building A cafeteria,2022-06-01,4,0.756
Building A cafeteria,2022-06-01,5,0.679
Building A cafeteria,2022-06-01,6,0.645
Building A cafeteria,2022-06-01,7,0.721
Building A cafeteria,2022-06-01,8,0.709
Building A cafeteria,2022-06-01,9,0.99
Building A cafeteria,2022-06-01,10,7.419
Building A cafeteria,2022-06-01,11,9.232
Building A cafeteria,2022-06-01,12,9.891
Building A cafeteria,2022-06-01,13,2.23
Building A cafeteria,2022-06-01,14,1.416
Building A cafeteria,2022-06-01,15,1.334
Building A cafeteria,2022-06-01,16,0.681
Building A cafeteria,2022-06-01,17,0.724
Building A cafeteria,2022-06-01,18,0.705
Building A cafeteria,2022-06-01,19,0.714
Building A cafeteria,2022-06-01,20,0.778
Building A cafeteria,2022-06-01,21,0.709
Building A cafeteria,2022-06-01,22,0.716
Building A cafeteria,2022-06-01,23,0.76
Building A cafeteria,2022-06-02,0,0.704
Building A cafeteria,2022-06-02,1,0.764
Building A cafeteria,2022-06-02,2,0.643
Building A cafeteria,2022-06-02,3,0.703
Building A cafeteria,2022-06-02,4,0.716
Building A cafeteria,2022-06-02,5,0.74
Building A cafeteria,2022-06-02,6,2.53
Building A cafeteria,2022-06-02,7,3.988
Building A cafeteria,2022-06-02,8,5.61
Building A cafeteria,2022-06-02,9,5.026
Building A cafeteria,2022-06-02,10,5.56
Building A cafeteria,2022-06-02,11,8.322
Building A cafeteria,2022-06-02,12,13.027
Building A cafeteria,2022-06-02,13,10.927
Building A cafeteria,2022-06-02,14,3.449
Building A cafeteria,2022-06-02,15,2.851
Building A cafeteria,2022-06-02,16,5.755
Building A cafeteria,2022-06-02,17,9.372
Building A cafeteria,2022-06-02,18,4.639
Building A cafeteria,2022-06-02,19,1.405
Building A cafeteria,2022-06-02,20,1.354
Building A cafeteria,2022-06-02,21,1.017
Building A cafeteria,2022-06-02,22,0.757
Building A cafeteria,2022-06-02,23,0.788
Building A cafeteria,2022-06-03,0,0.703
Building A cafeteria,2022-06-03,1,0.776
Building A cafeteria,2022-06-03,2,0.72
Building A cafeteria,2022-06-03,3,0.732
Building A cafeteria,2022-06-03,4,0.752
Building A cafeteria,2022-06-03,5,0.729
Building A cafeteria,2022-06-03,6,2.709
Building A cafeteria,2022-06-03,7,5.537
Building A cafeteria,2022-06-03,8,5.054
Building A cafeteria,2022-06-03,9,5.322
Building A cafeteria,2022-06-03,10,10.648
Building A cafeteria,2022-06-03,11,13.203
Building A cafeteria,2022-06-03,12,16.063
Building A cafeteria,2022-06-03,13,10.706
Building A cafeteria,2022-06-03,14,3.21
Building A cafeteria,2022-06-03,15,4.976
Building A cafeteria,2022-06-03,16,6.963
Building A cafeteria,2022-06-03,17,7.116
Building A cafeteria,2022-06-03,18,3.92
Building A cafeteria,2022-06-03,19,1.416
Building A cafeteria,2022-06-03,20,1.444
Building A cafeteria,2022-06-03,21,1.095
Building A cafeteria,2022-06-03,22,0.791
Building A cafeteria,2022-06-03,23,0.808
Building A cafeteria,2022-06-04,0,0.795
Building A cafeteria,2022-06-04,1,0.779
Building A cafeteria,2022-06-04,2,0.808
Building A cafeteria,2022-06-04,3,0.808
Building A cafeteria,2022-06-04,4,0.722
Building A cafeteria,2022-06-04,5,0.775
Building A cafeteria,2022-06-04,6,0.723
Building A cafeteria,2022-06-04,7,0.755
Building A cafeteria,2022-06-04,8,0.69
Building A cafeteria,2022-06-04,9,0.733
Building A cafeteria,2022-06-04,10,0.743
Building A cafeteria,2022-06-04,11,0.676
Building A cafeteria,2022-06-04,12,0.708
Building A cafeteria,2022-06-04,13,0.751
Building A cafeteria,2022-06-04,14,0.682
Building A cafeteria,2022-06-04,15,0.682
Building A cafeteria,2022-06-04,16,0.699
Building A cafeteria,2022-06-04,17,0.697
Building A cafeteria,2022-06-04,18,0.713
Building A cafeteria,2022-06-04,19,0.661
Building A cafeteria,2022-06-04,20,0.798
Building A cafeteria,2022-06-04,21,0.733
Building A cafeteria,2022-06-04,22,0.686
Building A cafeteria,2022-06-04,23,0.771
Building A cafeteria,2022-06-05,0,0.734
Building A cafeteria,2022-06-05,1,0.768
Building A cafeteria,2022-06-05,2,0.731
Building A cafeteria,2022-06-05,3,0.748
Building A cafeteria,2022-06-05,4,0.77
Building A cafeteria,2022-06-05,5,0.676
Building A cafeteria,2022-06-05,6,0.664
Building A cafeteria,2022-06-05,7,0.737
Building A cafeteria,2022-06-05,8,0.692
Building A cafeteria,2022-06-05,9,0.646
Building A cafeteria,2022-06-05,10,0.707
Building A cafeteria,2022-06-05,11,0.688
Building A cafeteria,2022-06-05,12,0.737
Building A cafeteria,2022-06-05,13,0.704
Building A cafeteria,2022-06-05,14,0.662
Building A cafeteria,2022-06-05,15,0.76
Building A cafeteria,2022-06-05,16,0.683
Building A cafeteria,2022-06-05,17,0.669
Building A cafeteria,2022-06-05,18,0.702
Building A cafeteria,2022-06-05,19,0.699
Building A cafeteria,2022-06-05,20,0.712
Building A cafeteria,2022-06-05,21,0.759
Building A cafeteria,2022-06-05,22,0.692
Building A cafeteria,2022-06-05,23,0.744
Building A cafeteria,2022-06-06,0,0.748
Building A cafeteria,2022-06-06,1,0.707
Building A cafeteria,2022-06-06,2,0.748
Building A cafeteria,2022-06-06,3,0.73
Building A cafeteria,2022-06-06,4,0.729
Building A cafeteria,2022-06-06,5,0.705
Building A cafeteria,2022-06-06,6,0.683
Building A cafeteria,2022-06-06,7,0.682
